task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
0,sg-cgan,3,5,1,250,171,0.684,22.138254642486572,1655.8117351531982
0,sg-cgan,3,5,2,100,63,0.63,22.138254642486572,1655.8117351531982
0,sg-cgan,3,5,3,200,80,0.4,22.138254642486572,1655.8117351531982
0,sg-cgan,3,5,4,250,82,0.328,22.138254642486572,1655.8117351531982
0,sg-cgan,3,5,5,300,284,0.9466666666666667,22.138254642486572,1655.8117351531982
0,sg-cwgan,3,1,1,250,245,0.98,18.705790758132935,1211.870317697525
0,sg-cwgan,3,2,1,250,194,0.776,20.05277395248413,2467.2358391284943
0,sg-cwgan,3,2,2,100,99,0.99,20.05277395248413,2467.2358391284943
0,sg-cwgan,3,3,1,250,105,0.42,21.164425134658813,2463.8865163326263
0,sg-cwgan,3,3,2,100,39,0.39,21.164425134658813,2463.8865163326263
0,sg-cwgan,3,3,3,200,199,0.995,21.164425134658813,2463.8865163326263
0,sg-cwgan,3,4,1,250,3,0.012,21.869041442871094,2468.049527645111
0,sg-cwgan,3,4,2,100,44,0.44,21.869041442871094,2468.049527645111
0,sg-cwgan,3,4,3,200,40,0.2,21.869041442871094,2468.049527645111
